city,date,fare,ride_id
Johnsonshire,2018-01-01 08:43:54,46.57,5248391372206
Lake Johnathanton,2018-02-09 03:48:30,31.5,1823818465996
New Cheryl,2018-02-26 18:45:41,22.41,1131551025040
West Sydneychester,2018-02-26 14:25:24,38.7,1500539067660
South Jamesmouth,2018-01-08 17:28:43,13.41,3837616996116
Jenniferville,2018-01-18 16:27:26,39.59,8598003328136
Lake Kathryn,2018-02-28 07:46:26,36.04,8799533200859
Christopherville,2018-01-06 17:17:15,25.75,2689991493039
South Jamesmouth,2018-02-18 22:31:46,33.72,1711544302404
Lake Gary,2018-02-21 14:45:09,20.35,5900092761689
Lake Bryanberg,2018-02-14 01:18:57,40.17,1027223425693
Lake Kathryn,2018-02-02 10:16:45,17.84,5911655960623
New Sabrina,2018-01-15 12:42:39,18.51,4925112682271
Lake Johnathanton,2018-03-06 09:04:07,42.25,6111244376951
Lake Gary,2018-02-26 16:14:46,43.97,4577270382168
Spenceville,2018-03-02 15:18:05,28.12,0822435577304
New Amberchester,2018-02-08 00:37:13,34.59,9586531113187
New Cheryl,2018-01-13 19:34:55,19.9,5200297273346
South Danielmouth,2018-01-14 23:19:39,22.29,6654401523930
Lake Morganmouth,2018-01-13 17:53:35,28.02,5077518510951
North Jessicaborough,2018-01-22 13:08:18,43.49,3462980949286
Cynthiastad,2018-03-02 10:28:24,25.97,8524512317361
West Lisa,2018-01-19 07:51:57,17.96,6092696121279
Thomasborough,2018-01-19 22:25:47,12.91,2831766561744
Lake Morganmouth,2018-01-06 10:07:16,29.3,0217557124183
Sarahmouth,2018-01-22 02:23:19,17.77,7287954895583
Lake Johnathanton,2018-02-13 17:10:05,27.32,1802005585167
Johnsonshire,2018-02-09 10:56:28,12.54,9994742789853
Christopherville,2018-02-21 12:34:40,18.18,4164184196211
Jenniferville,2018-02-18 07:26:58,38.04,3033172292833
New Sabrina,2018-01-17 16:51:38,43.95,7655461126979
Christopherville,2018-02-19 01:51:48,28.66,9828424631621
Jonesburgh,2018-01-04 06:57:51,20.73,9848668435915
Jonesburgh,2018-01-27 00:57:23,43.09,9742868006466
Danielhaven,2018-03-13 04:41:43,19.43,8375161221291
New Sabrina,2018-03-18 20:00:20,19.83,9820888627035
West Lisa,2018-03-14 12:18:32,34.2,1385674283355
New Ethan,2018-01-14 00:34:21,19.21,6719844183599
Holmesburgh,2018-01-17 03:25:15,14.81,0085048660218
New Sabrina,2018-02-12 14:49:36,23.77,3923024375374
Sarafort,2018-02-17 13:40:10,36.75,6694932124022
North Jessicaborough,2018-02-09 20:37:31,49.25,0913117044686
Christopherville,2018-02-18 07:21:51,20.84,3169597842862
Jenniferville,2018-03-10 19:45:45,49.08,1930317708698
New Amberchester,2018-03-05 16:41:42,27.11,8767299308805
New Sabrina,2018-01-22 22:00:16,49.3,6749392231695
New Michael,2018-03-17 13:40:41,42.59,1151342587236
Graybury,2018-01-07 00:27:30,27.17,5878222396431
Lake Johnathanton,2018-02-25 15:19:46,49.23,8668885157619
Graybury,2018-03-06 20:40:30,13.82,4230979036540
South Kendrafurt,2018-03-16 19:05:51,44.39,6388831457182
North Jessicaborough,2018-01-07 19:00:39,23.07,2660478062719
Jenniferville,2018-03-13 00:20:31,15.35,9044713793744
Lake Johnathanton,2018-01-19 10:11:36,13.74,6314273715405
Sarafort,2018-01-22 15:11:50,23.94,1001521662356
Lake Bryanberg,2018-03-11 17:06:53,26.87,3633818585994
New Sabrina,2018-01-02 07:45:56,33.69,5152977491307
New Rodney,2018-02-18 12:25:08,29.32,8172650493807
Deborahview,2018-01-06 00:48:00,16.49,8339082487815
New Cheryl,2018-02-16 04:26:36,17.66,1946124108194
West Karaland,2018-01-28 05:02:38,29.43,7633784988689
Sarahmouth,2018-03-07 18:28:04,43.07,7890710172660
Christopherville,2018-01-13 21:44:54,41.48,6637119373110
Spenceville,2018-02-14 03:27:39,36.23,2356414592968
Deborahview,2018-02-20 23:07:39,20.98,8163012255379
South Steven,2018-01-08 00:00:53,45.66,6758385406118
Lake Gary,2018-01-02 18:50:39,29.53,0985287817629
Cynthiastad,2018-02-22 00:53:41,17.99,3796795717595
West Lisa,2018-01-04 13:09:03,12.45,2599290688558
Danielhaven,2018-01-22 01:57:34,24.72,2048088140339
Lake Gary,2018-02-18 22:49:24,15.33,2357837572285
West Lisa,2018-01-27 21:07:46,17.2,1675899552436
Spenceville,2018-01-01 13:04:41,15.0,0554278107942
Lake Bryanberg,2018-01-24 06:32:52,12.57,3265889600773
Jessicafort,2018-01-30 12:10:01,15.28,5420652841564
West Lisa,2018-02-26 19:37:59,33.49,7022369255191
New Ethan,2018-02-22 10:53:43,37.8,9976208735079
Samanthaview,2018-03-16 22:43:58,24.14,4459309232166
Lake Bryanberg,2018-01-22 23:36:15,22.45,2113616772181
South Kendrafurt,2018-03-08 01:37:52,26.09,9856603605057
Martinland,2018-02-17 13:45:52,24.29,7117635079998
West Theodore,2018-01-25 12:08:50,14.99,5077590259304
East Josemouth,2018-02-11 10:32:50,46.94,8196682791762
South Danielmouth,2018-01-22 20:39:58,27.06,5935371898800
West Sydneychester,2018-02-23 10:11:27,29.9,4013723191838
South Jamesmouth,2018-03-18 13:01:50,12.28,9372333952914
East Josemouth,2018-01-01 17:21:37,45.85,2511490497402
Mezabury,2018-03-18 02:43:42,17.42,8978740575619
Lake Bryanberg,2018-03-13 21:35:10,39.65,9991520455337
Lake Johnathanton,2018-01-24 22:45:49,49.4,8400116901055
East Petershire,2018-03-07 16:06:30,20.83,3441242595553
Mezabury,2018-02-16 18:47:01,26.31,2027970890125
Lake Kathryn,2018-03-13 09:24:19,27.79,8838476325660
Mezabury,2018-01-13 07:40:55,30.47,4153482486773
Tommyfurt,2018-01-26 18:13:02,25.71,9111047868735
New Sabrina,2018-02-18 09:57:03,28.19,6560568633040
Thomasborough,2018-02-12 08:00:21,43.06,4877910105509
Coxfort,2018-03-16 18:15:36,34.46,8947009259225
West Lisa,2018-02-19 22:18:28,31.45,6639209931989
Lake Johnathanton,2018-01-13 00:54:57,40.87,6257865429109
Samanthaview,2018-01-09 20:09:58,15.22,7190483215701
East Petershire,2018-02-21 10:09:21,41.38,3823829417845
New Cheryl,2018-02-23 18:34:02,15.54,0107161410935
Spenceville,2018-03-18 09:11:59,45.86,7326990015699
Lake Gary,2018-01-05 18:24:03,32.0,4449385584310
Lake Bryanberg,2018-03-08 07:05:09,48.76,0918935452293
Thomasborough,2018-02-17 03:27:09,27.49,8909457323637
Samanthaview,2018-01-27 17:49:24,35.3,5190549503539
Johnsonshire,2018-02-03 21:59:31,23.8,7747923097993
New Sabrina,2018-02-23 18:19:16,27.85,1424029649023
Lake Johnathanton,2018-02-25 16:22:18,13.24,1871838294560
Andreaton,2018-01-04 09:39:42,14.44,6032470857611
East Petershire,2018-02-22 15:20:17,49.38,3835470151023
New Amberchester,2018-02-17 08:50:34,38.81,1637176442823
Martinland,2018-03-09 13:07:56,46.96,1990232661836
East Petershire,2018-01-04 05:18:58,49.63,7312348557393
North Jessicaborough,2018-02-19 04:52:07,28.7,1301210558930
Spenceville,2018-01-09 14:48:36,34.84,0991521450422
Lake Morganmouth,2018-01-22 15:24:13,31.15,2463120036492
South Kendrafurt,2018-03-05 00:16:26,23.88,6251820959595
Lake Bryanberg,2018-01-10 15:54:09,24.5,4971751748649
Lake Morganmouth,2018-01-07 08:17:57,34.04,7050887414608
Danielhaven,2018-01-23 23:50:04,23.14,1854980846382
Mezabury,2018-02-03 19:19:43,49.84,5496244542072
Lake Bryanberg,2018-02-06 10:09:08,27.08,6093341075763
West Lisa,2018-01-25 03:18:05,45.41,9176501344897
West Sydneychester,2018-01-29 21:07:55,47.15,7304960873210
South Jamesmouth,2018-03-05 11:10:11,23.15,9940905793779
Lake Morganmouth,2018-01-16 19:44:04,41.37,1028762551379
West Theodore,2018-01-09 15:20:05,34.52,9689062195759
West Theodore,2018-02-15 22:01:18,48.82,3730454643443
Tommyfurt,2018-01-14 14:25:44,48.45,4051993863918
Christopherville,2018-02-13 21:29:28,25.64,1547819568745
Sarahmouth,2018-02-15 21:15:33,32.28,9616154175658
Lake Kathryn,2018-01-13 06:48:20,29.71,2814606180244
West Theodore,2018-03-16 06:01:33,22.51,8542212626811
South Steven,2018-01-17 19:48:34,18.95,5967463283843
New Michael,2018-01-25 13:18:37,17.27,9790403228637
New Rodney,2018-01-28 22:32:50,27.29,2742843891879
Thomasborough,2018-01-12 15:11:04,13.04,3358177514392
New Rodney,2018-02-24 01:43:19,48.24,9081088084213
South Kendrafurt,2018-01-10 00:54:59,35.98,6941712039213
Thomasborough,2018-03-05 23:34:04,32.63,7371878166536
Lake Kathryn,2018-03-18 09:56:40,49.55,7655207746409
Andreaton,2018-03-17 02:24:11,48.86,8889741365751
Lake Johnathanton,2018-01-18 15:44:08,20.09,1578268883684
Jonesburgh,2018-02-01 09:25:11,49.81,4618300885591
Deborahview,2018-02-27 19:08:56,30.49,6081873642744
Coxfort,2018-01-19 09:28:55,34.47,1723520173205
West Sydneychester,2018-01-24 03:19:04,49.94,6962929027381
Lake Bryanberg,2018-01-30 16:30:24,25.27,5216379686676
South Danielmouth,2018-01-14 08:26:59,37.34,5941375244451
Sarahmouth,2018-01-31 17:54:49,16.48,4572193515358
Lake Morganmouth,2018-02-02 08:37:05,13.21,5722986590843
Mezabury,2018-01-26 07:31:55,36.05,0581497542551
Jonesburgh,2018-01-18 06:00:50,40.26,8799916069240
Jonesburgh,2018-02-19 16:46:55,17.13,0859937504170
Sarafort,2018-03-03 01:00:07,20.78,1238726804476
Christopherville,2018-02-19 08:07:11,41.02,3768847031430
Christopherville,2018-01-22 23:44:31,33.76,8918875552789
Andreaton,2018-02-27 13:24:14,41.55,8686514385233
Lake Morganmouth,2018-01-14 12:37:00,41.25,4604680176473
Cynthiastad,2018-02-15 18:42:11,19.56,5542164102978
Cynthiastad,2018-01-11 01:01:05,42.84,6959203198394
West Lisa,2018-01-29 03:57:23,46.31,0198263544505
North Jessicaborough,2018-03-08 05:34:16,38.97,1253831097728
Lake Morganmouth,2018-02-14 18:03:08,28.89,6307458832547
Danielhaven,2018-03-04 13:05:52,34.96,7681714833776
Holmesburgh,2018-03-02 16:35:00,47.15,1738331855554
Spenceville,2018-02-20 19:28:16,27.34,4993195260327
South Danielmouth,2018-02-07 23:27:49,34.19,9977768942174
Graybury,2018-01-17 20:18:54,19.18,7571142851742
Samanthaview,2018-01-08 22:17:05,27.15,1751277787147
East Josemouth,2018-03-18 23:45:50,45.89,4528758475780
New Amberchester,2018-02-08 07:17:19,19.74,6573647680149
Christopherville,2018-02-14 10:39:47,13.29,8131896246950
Christopherville,2018-03-13 13:24:59,24.54,8014768879299
Martinland,2018-02-11 18:38:43,27.18,7869534114538
Tommyfurt,2018-02-16 16:50:57,19.76,4506641745936
Sarafort,2018-03-15 13:59:36,40.62,0116360355657
East Petershire,2018-01-11 01:48:04,19.89,5672608418645
Johnsonshire,2018-01-13 07:45:24,23.46,1036227795480
West Karaland,2018-02-03 13:07:11,20.66,7990951022707
East Petershire,2018-02-25 17:32:14,36.3,7932670506991
Christopherville,2018-01-12 06:49:49,34.95,0403175923318
New Ethan,2018-01-31 15:22:42,34.97,0971916350810
New Amberchester,2018-03-05 04:06:39,20.71,0434924942410
Christopherville,2018-01-27 08:00:29,39.24,8376844122539
South Kendrafurt,2018-01-17 17:35:23,43.04,3268924861788
Andreaton,2018-01-29 21:44:09,28.36,8027256414643
Jenniferville,2018-02-20 16:50:05,37.88,5807842183411
East Petershire,2018-01-21 04:08:45,30.62,4316477343554
New Michael,2018-03-02 06:06:47,17.69,0960729266678
West Karaland,2018-01-30 11:10:43,49.79,2759133896520
Lake Morganmouth,2018-02-07 10:20:01,46.45,3356507796005
Thomasborough,2018-01-05 00:28:15,23.49,8004434764219
New Sabrina,2018-01-11 19:21:01,35.28,9944619600507
Sarafort,2018-02-28 06:43:54,26.92,9514891868645
New Sabrina,2018-03-02 12:57:35,39.41,9513151438260
New Amberchester,2018-02-28 08:31:20,29.05,5829797120693
Andreaton,2018-03-04 12:24:55,28.22,1411414051172
Lake Bryanberg,2018-01-14 04:29:35,20.78,2513096613033
Spenceville,2018-01-13 12:35:22,41.46,6057088245711
Coxfort,2018-01-20 03:43:47,40.02,0772866012670
Lake Gary,2018-02-04 14:14:02,21.47,4185534921956
South Steven,2018-03-05 05:42:10,14.09,4704235203804
New Cheryl,2018-02-20 08:02:31,19.78,1944996837136
New Amberchester,2018-01-03 05:27:21,18.76,1833098444666
Andreaton,2018-03-03 07:35:36,20.16,3067899830658
New Rodney,2018-01-11 18:56:06,19.48,0265714853094
New Cheryl,2018-01-01 18:08:45,41.09,2896967603013
South Kendrafurt,2018-01-05 03:12:36,48.99,0019957152588
West Theodore,2018-02-05 23:39:26,26.58,0162746378284
Sarahmouth,2018-02-23 20:48:45,30.87,6235881173565
New Michael,2018-01-19 17:36:51,14.27,0868493656735
West Sydneychester,2018-02-21 02:00:32,45.66,8264968033124
West Theodore,2018-02-16 19:39:49,45.24,6709258716247
West Lisa,2018-01-05 13:46:03,48.24,4709281085541
Lake Morganmouth,2018-02-15 08:46:14,16.68,7170266229705
Lake Johnathanton,2018-01-11 00:23:52,31.85,9219667970095
Jenniferville,2018-01-08 09:00:54,15.05,5345613847396
New Ethan,2018-01-11 23:52:12,16.67,4773491267127
Cynthiastad,2018-03-12 21:10:42,43.94,9792779198927
South Jamesmouth,2018-02-05 15:54:29,44.23,5118521640072
Martinland,2018-01-27 17:26:57,28.73,6307908328392
Johnsonshire,2018-03-06 23:01:19,36.36,8795490413431
Martinland,2018-01-05 21:58:46,16.82,9112784969730
Holmesburgh,2018-01-30 18:03:34,28.01,6333417169072
Jenniferville,2018-03-06 04:06:49,22.35,4878541062711
East Josemouth,2018-02-12 17:35:03,28.4,3468372370621
North Jessicaborough,2018-01-19 06:00:55,18.33,3881566922350
Spenceville,2018-03-06 13:41:50,14.32,5737487284443
New Michael,2018-01-23 20:11:21,45.59,5713407166334
Sarahmouth,2018-02-26 03:31:12,18.19,8522244864948
Jenniferville,2018-02-05 12:51:04,36.82,6964599979472
Lake Morganmouth,2018-02-06 21:04:00,12.87,8357475805930
Holmesburgh,2018-01-03 15:48:29,28.28,4155912818970
Sarahmouth,2018-02-14 18:56:21,31.91,1582479873334
Graybury,2018-01-12 10:15:43,19.78,9940378419688
Lake Johnathanton,2018-01-04 17:56:01,36.03,3344217075503
Lake Morganmouth,2018-02-27 00:44:53,33.73,5892190984643
Thomasborough,2018-01-02 20:56:29,46.64,5838053463160
Cynthiastad,2018-01-08 22:50:08,40.83,2952944862030
Danielhaven,2018-01-04 02:44:07,21.75,3686149775039
Spenceville,2018-01-22 17:49:55,17.75,4342808869745
Lake Johnathanton,2018-03-10 12:28:38,15.61,2087891757105
Lake Kathryn,2018-01-18 13:22:12,49.14,3182021254055
New Cheryl,2018-01-12 11:02:48,42.26,4060493874553
West Sydneychester,2018-03-03 12:53:23,24.36,1055792117930
Lake Morganmouth,2018-02-20 06:51:06,17.78,1381539696490
New Ethan,2018-01-30 16:31:05,38.34,8525895478236
West Theodore,2018-03-09 14:12:52,34.06,6687187653478
New Cheryl,2018-02-17 19:25:38,33.33,0250102703716
New Ethan,2018-02-04 06:10:32,34.07,7764679840321
Sarahmouth,2018-02-05 09:10:45,36.96,2753441877196
Holmesburgh,2018-02-20 14:17:28,43.09,1713138243650
New Amberchester,2018-01-22 16:39:52,17.16,1991541918048
Jonesburgh,2018-02-06 22:31:59,44.03,3026773447511
Danielhaven,2018-01-26 07:43:05,38.71,4451144726558
Jessicafort,2018-01-24 14:02:27,25.26,5984175984394
Graybury,2018-02-01 19:54:48,40.95,7300579838374
Deborahview,2018-01-07 13:53:06,15.44,4476746023140
Thomasborough,2018-01-11 07:20:00,33.63,7061069350966
Deborahview,2018-03-14 21:48:36,20.74,1437683930109
Graybury,2018-03-16 23:42:48,15.05,5843750788898
South Kendrafurt,2018-02-26 15:03:15,14.76,8899167131243
Lake Johnathanton,2018-01-14 22:58:21,37.3,8593151005038
Jonesburgh,2018-02-22 06:26:41,48.35,1186824704634
Jessicafort,2018-03-05 15:55:41,47.34,6391316066564
South Jamesmouth,2018-01-01 07:41:20,12.2,5558479368992
Tommyfurt,2018-01-13 07:03:24,36.54,3623527796972
New Rodney,2018-01-30 19:17:00,43.63,1904910597973
Danielhaven,2018-01-31 22:07:37,47.53,9108943530316
Johnsonshire,2018-01-23 19:49:22,25.36,3547460822805
Lake Johnathanton,2018-01-01 14:56:38,16.4,5993820562856
South Steven,2018-03-17 23:51:33,33.29,5619919269498
New Ethan,2018-03-10 00:13:52,14.55,2743568848384
Christopherville,2018-02-27 05:41:31,43.82,0122637759868
Holmesburgh,2018-01-09 09:26:27,26.16,0284882720533
New Michael,2018-03-07 05:00:52,26.5,0983837868480
Jessicafort,2018-01-04 08:44:06,22.93,6109973406933
Lake Bryanberg,2018-02-10 17:56:03,41.27,5473022474695
South Jamesmouth,2018-02-28 03:42:47,33.25,8378075719137
New Ethan,2018-03-01 02:58:02,49.33,4508974661853
Deborahview,2018-02-09 04:55:21,36.43,2258328912590
Jessicafort,2018-01-04 13:52:37,32.92,2043527697085
East Petershire,2018-03-06 04:48:28,32.56,2586977839457
Coxfort,2018-02-13 13:13:23,35.15,9052184938939
South Steven,2018-02-27 19:08:26,24.97,8370874551314
Coxfort,2018-01-21 20:13:00,37.4,0020186229705
Jessicafort,2018-02-10 20:12:19,26.42,3965717786012
Holmesburgh,2018-03-14 01:57:55,17.58,3625033720526
Martinland,2018-02-04 06:06:10,16.21,6409329733745
South Danielmouth,2018-01-14 22:26:59,49.03,4196917197103
Jonesburgh,2018-02-20 18:08:12,46.38,6258221061629
Deborahview,2018-02-03 15:06:19,38.1,6856869433886
Johnsonshire,2018-01-19 18:32:45,44.04,8201591774925
Cynthiastad,2018-02-02 04:33:19,47.24,4921323951458
Tommyfurt,2018-02-08 11:54:44,21.47,3941511492588
South Steven,2018-02-25 21:41:11,36.81,8150404482888
Christopherville,2018-03-04 23:50:11,40.96,7572070209148
Lake Kathryn,2018-02-28 13:32:53,40.03,1198019215764
West Sydneychester,2018-01-23 07:59:19,27.56,9295299550409
North Jessicaborough,2018-02-10 12:17:37,28.12,7306419865609
East Petershire,2018-02-19 00:22:48,34.41,7130862075021
Andreaton,2018-01-17 18:00:23,37.12,7953918813626
Christopherville,2018-03-17 11:11:30,28.88,5410074036235
Jessicafort,2018-02-03 17:09:10,36.25,6299498149849
West Theodore,2018-01-18 23:25:48,35.14,2956844134570
Samanthaview,2018-01-29 19:49:32,26.76,7595311550724
Lake Bryanberg,2018-02-18 06:16:43,31.84,4741995010396
Deborahview,2018-02-08 00:55:15,40.76,8441297842751
Andreaton,2018-02-21 17:43:04,13.27,3659280663862
Deborahview,2018-01-21 11:48:45,32.8,1220460940749
New Michael,2018-01-27 17:35:17,36.55,8315924811574
Jenniferville,2018-01-16 12:48:08,18.19,0310588641923
West Theodore,2018-02-02 02:01:40,19.88,9132779631398
Thomasborough,2018-01-01 02:08:29,24.73,6471943947211
West Theodore,2018-01-23 04:35:02,27.23,0110459152158
Danielhaven,2018-03-13 07:00:59,48.89,7939430881763
West Theodore,2018-01-12 06:50:41,45.22,3656756816661
Lake Kathryn,2018-02-22 21:08:20,30.61,1501173151180
West Lisa,2018-01-26 15:59:12,17.52,8226947655888
Martinland,2018-03-12 17:59:57,20.37,6028195936823
Jenniferville,2018-02-14 14:57:23,47.29,4567717232880
Danielhaven,2018-02-13 21:13:36,34.89,3677675704662
Jenniferville,2018-03-16 12:39:11,31.39,7224088847231
Christopherville,2018-02-28 11:44:04,28.4,7092327173508
New Amberchester,2018-01-20 14:06:39,19.29,3465884329567
New Amberchester,2018-03-03 09:09:41,25.37,5729143611403
Johnsonshire,2018-02-24 19:39:27,41.69,7304332887395
New Sabrina,2018-02-21 18:42:11,42.96,3021749588328
South Danielmouth,2018-01-16 13:41:37,12.44,5162408804828
Spenceville,2018-01-04 22:56:58,43.82,2863482015416
West Karaland,2018-01-04 15:54:02,42.24,0788745444166
Holmesburgh,2018-03-12 08:10:45,49.48,6235461080559
New Rodney,2018-01-08 18:17:42,13.62,6138891589619
Christopherville,2018-01-11 09:03:10,34.94,9393446526854
Mezabury,2018-03-14 18:22:18,25.9,8089594628670
South Steven,2018-01-20 19:32:13,24.54,4709252113563
Deborahview,2018-03-18 20:09:39,34.24,1834731391453
Deborahview,2018-03-14 23:28:56,29.71,9551637675884
Johnsonshire,2018-02-16 06:30:14,24.55,7116100499859
Lake Morganmouth,2018-02-13 01:57:11,46.92,9790105692156
South Danielmouth,2018-02-08 12:42:08,22.5,0317935439837
Mezabury,2018-02-02 19:25:55,29.83,8052794710209
West Karaland,2018-01-16 19:07:50,25.38,1384961137494
Andreaton,2018-01-31 16:53:09,41.88,2549560386776
West Theodore,2018-02-25 22:30:38,47.22,7971804222277
Tommyfurt,2018-02-04 11:26:31,22.54,1641545826855
Tommyfurt,2018-02-07 03:30:22,22.42,2725926061765
Samanthaview,2018-03-10 00:00:58,28.91,1900271361758
New Michael,2018-01-06 16:40:49,24.28,6884131757293
West Theodore,2018-02-11 06:24:35,18.73,4301482206697
Christopherville,2018-01-22 05:56:14,49.89,4665770842524
Martinland,2018-02-26 19:18:22,37.47,6745092516100
Sarafort,2018-01-11 21:32:37,20.08,6000309362025
New Sabrina,2018-01-03 23:04:11,43.17,8154495691112
Jonesburgh,2018-02-27 16:32:16,49.8,5659677691001
New Rodney,2018-01-10 08:25:26,37.31,3095769173550
Martinland,2018-01-19 07:31:52,17.49,0883519962911
New Cheryl,2018-02-27 20:04:11,20.2,2369478262760
Lake Morganmouth,2018-02-05 19:51:36,42.21,3171511082865
New Rodney,2018-01-21 15:55:13,28.47,4766064461763
East Josemouth,2018-01-29 19:56:04,17.31,7073740094366
New Cheryl,2018-02-15 20:37:17,28.42,3220484731598
West Sydneychester,2018-03-05 07:31:39,20.46,9654686684484
Coxfort,2018-02-14 18:08:55,32.25,3346312270531
New Rodney,2018-03-17 14:33:37,48.18,6308288923429
Christopherville,2018-03-04 08:20:37,41.61,5303092278308
Sarahmouth,2018-01-04 11:59:05,27.66,6860891290430
Jenniferville,2018-03-03 00:34:03,35.07,4532810492578
Danielhaven,2018-01-13 08:53:03,30.2,1635535057190
Thomasborough,2018-02-18 18:53:18,27.43,4028544473513
South Kendrafurt,2018-02-07 06:52:12,20.32,5749626236213
Lake Morganmouth,2018-03-11 23:58:44,46.71,3990071414592
Johnsonshire,2018-03-11 15:21:21,14.58,9156677670921
New Amberchester,2018-02-19 22:23:16,19.66,4741609674105
Cynthiastad,2018-03-14 13:59:49,25.37,2654006903421
New Michael,2018-01-19 17:29:49,13.03,4107741467188
North Catherine,2018-02-16 21:54:24,46.68,4091210315400
Williamton,2018-01-02 18:40:36,35.25,8190438921915
Martinezland,2018-03-09 13:27:10,51.97,5660614908304
Lake Scott,2018-02-07 10:23:20,43.69,8063888472590
Lake Scott,2018-02-26 20:35:03,58.92,9979742253382
Wellsport,2018-02-13 04:56:02,12.06,4967775515169
Waltonbury,2018-01-13 04:19:03,10.12,0433829813061
Williamsfort,2018-02-24 04:14:12,17.76,5320254352881
Andreaview,2018-01-29 05:02:06,53.3,5503440278169
Andreaview,2018-02-07 16:36:03,26.05,8579665784591
Lake Scott,2018-02-14 08:29:26,39.3,7577345297820
Martinezland,2018-02-24 22:22:39,20.43,7309653315565
Port Jeffery,2018-01-16 11:51:14,23.4,0642218684889
Williamsfort,2018-03-09 03:07:30,31.26,8254260035223
Wellsport,2018-01-27 02:18:33,19.22,6656838147710
West Judith,2018-02-01 16:13:15,18.91,3769420515804
Doyleshire,2018-03-03 00:20:04,59.22,6184597274014
Doyleshire,2018-01-26 04:54:49,16.49,2118187426341
Martinezland,2018-03-04 08:19:37,38.72,2437137483709
Martinezland,2018-01-12 11:44:17,29.47,8870177766953
West Judith,2018-02-11 04:13:09,54.75,7498622330804
Doyleshire,2018-01-24 06:20:00,20.96,2046973556227
Micheleside,2018-03-13 22:35:47,14.88,0329556676317
Wellsport,2018-01-28 09:58:32,51.85,4643324863140
Doyleshire,2018-01-03 15:08:21,17.16,0917417763346
North Catherine,2018-01-01 12:59:43,49.45,7719607488014
Duncanborough,2018-02-18 09:01:37,58.92,5094394017909
West Judith,2018-03-04 11:34:38,54.77,8608517016563
Scottmouth,2018-02-11 16:32:05,50.06,4280141406800
Lake Scott,2018-02-15 08:01:13,17.33,2538768561672
North Catherine,2018-02-15 11:39:55,46.1,9532197821195
Lake Scott,2018-02-26 10:25:42,33.6,8269291404351
Williamsfort,2018-01-05 09:59:49,42.23,0410465665674
Martinezland,2018-03-12 04:13:52,11.9,4403655985290
Lake Scott,2018-01-22 18:06:14,10.57,6354878944671
North Catherine,2018-03-12 17:55:36,35.46,2159553917285
Lake Scott,2018-03-16 23:19:30,35.3,6972413945473
Waltonbury,2018-01-30 19:02:42,38.52,2921369835103
Williamsfort,2018-02-13 23:40:38,39.66,8986042933822
Garciaborough,2018-03-12 14:11:07,48.67,0535837866463
Scottmouth,2018-01-28 22:18:57,59.02,0786864652592
Lake Scott,2018-01-15 14:12:16,53.18,4262321225104
Andreaview,2018-01-22 04:04:30,34.08,2487990070301
Martinezland,2018-01-21 12:15:59,17.31,9888616446051
Waltonbury,2018-01-04 03:26:31,28.58,7151692212417
West Judith,2018-02-24 15:58:05,49.99,0302260520411
Garciaborough,2018-01-08 02:16:01,38.31,7191924688023
Williamton,2018-01-15 22:21:48,12.93,4030548712239
Port Jeffery,2018-02-24 04:45:49,29.49,6717311764944
Duncanborough,2018-03-03 21:48:03,26.5,4320032553890
Andreaview,2018-02-19 07:28:52,14.11,0284254280504
Williamton,2018-01-19 02:19:52,36.6,8309741284925
North Catherine,2018-02-03 23:57:56,16.52,9131492826531
Doyleshire,2018-02-03 17:01:42,17.3,4554985059486
North Catherine,2018-02-12 05:00:26,12.26,4224666709695
Micheleside,2018-02-18 22:50:16,21.86,1486913127499
Micheleside,2018-03-08 08:44:49,38.31,8123439166979
Lake Jerry,2018-03-08 20:30:54,42.37,7612354882206
Martinezland,2018-02-13 14:04:07,42.47,2689106619224
Andreaview,2018-02-21 11:27:55,46.59,1857037312991
Scottmouth,2018-01-02 00:38:26,40.79,5118263594305
Doyleshire,2018-01-06 21:07:34,18.41,0520946579885
South Aliciabury,2018-03-04 19:40:53,39.03,1078320850857
Waltonbury,2018-02-09 16:20:17,58.24,4177068378221
Williamsfort,2018-03-15 14:14:39,16.88,2261860944684
Christophermouth,2018-01-10 00:24:47,32.65,3262885963062
Doyleshire,2018-02-23 15:03:35,15.07,0797115862035
Waltonbury,2018-02-07 18:06:30,32.32,7437284925393
Lake Jerry,2018-01-08 21:25:43,31.3,0876407685795
Port Jeffery,2018-02-04 23:34:30,15.21,0693982775044
Scottmouth,2018-01-01 00:51:30,56.0,6533455631344
Williamsfort,2018-03-02 21:38:50,21.31,9009148393266
Waltonbury,2018-01-09 07:36:30,18.17,3255965235807
West Judith,2018-03-03 13:13:53,45.0,3466734315662
Scottmouth,2018-02-14 11:59:08,47.71,7206304904270
Lake Jerry,2018-01-18 14:04:48,52.5,9939352079277
Garciaborough,2018-01-26 03:55:29,29.58,2637259975452
Waltonbury,2018-03-02 18:07:50,26.27,7591036912304
Martinezland,2018-02-20 04:12:25,50.84,0081143269257
Waltonbury,2018-01-03 07:07:15,28.62,4503656927364
Micheleside,2018-03-09 00:52:30,48.6,3165446924222
Port Jeffery,2018-01-23 04:47:05,13.09,4575323999042
Scottmouth,2018-01-12 10:08:15,58.78,4760818544337
Wellsport,2018-02-01 02:53:53,25.19,3394454778019
Williamton,2018-01-20 05:40:47,24.87,6171617083763
